ID,CENTER,DOORS,LINK1,LINK2,LINK3,LINK4,LINK5,LINK6
ROW1446,Clover,"3",PTPCHST,CSSSHSH,PCHCCST,PTTTDHD,CBTHHPB,SHSDPPS
ROW1447,Blank,"3,5",PTPDPPC,HTCDSTD,TBTDDPP,PPPSTTH,HSHSCBS,SDSCHDP
ROW1448,Blank,"5,6",PTPHBBS,SDPHSHB,TDPSBSH,SHSTTST,SSHHHHT,CHCBSHB
ROW1449,Blank,"2,4",PTPHTTS,PBTHCHB,CSPCCTC,TSTTCHS,SHTTPTP,TCBSTSB
ROW1450,Blank,"2,5",PTPPBSH,SSPPTHD,BCTSPHT,SPDDHBH,CBBDTTS,TSHSDTT
ROW1451,Plus,"1,5",PTPPCPS,CCTSBST,THTCBHT,HSDBDSP,STSCHSC,DCHDBBT
ROW1452,Hex,"2,5",PTPSSCP,BTSTHPS,HPBBDSH,HTTPBPB,TSSSBCT,HHBSDBS
ROW1453,Diamond,"2",PTSBTCS,SSSDCDC,TPTBBHS,CBTSHHB,DSCSPTD,BPTPBPS
ROW1454,Blank,"2,4",PTSCTHT,CBBBSHC,PCPDSSS,DBTDHDC,PSHCPDP,TPTSBTC
ROW1455,Plus,"2,5,6",PTSDHSH,TSHDDBS,HCHCCBB,BTSHDTS,PHHBSBH,CDPDPBP
ROW1456,Blank,"3,6",PTSSCHB,BDDDPTP,DSTSPDT,PSHDBCP,HPTSPPP,TDDPPPB
ROW1457,Blank,"1",PTSTBPP,BCHTSTB,BDHBCTP,TPHHCPP,SSCSDTH,BPPCDSB
ROW1458,Blank,"1,3,4",PTTBCCC,PBPBPSC,DTTBSPP,TCTSDDC,DSDTSHP,PDPSBTD
ROW1459,Blank,"2,6",PTTBTSS,STSPCCS,HTCTCPP,HPPHTBB,SBPDSCB,CTHBDST
ROW1460,Snake,"4,6",PTTCDBD,BDHHDDP,SSBDDCP,CSBDTDH,TPDDBDT,PDCSDTD
ROW1461,Blank,"3,6",PTTPDHC,PTCHBHP,CPBCBDD,HBSCHSD,TCPDTDD,DCSBPDP
ROW1462,Clover,"3,6",PTTSBBP,SHSDTCT,TTDHCHB,HDTTBDB,SBPTHSC,PBCDTHT
ROW1463,Blank,"2,3,6",PTTTDHD,DDTDTDB,HDBBBBC,CBPTCHT,PSHTCTS,HHDDBTC
ROW1464,Blank,"2,6",PTTTSPH,HPTTTBS,CDTCHDP,PDCDDCD,CDCBCTH,STPTTHH
ROW1465,Plus,"2",SBBDHTS,BDPPSBC,PHHDPHS,DDTHHPD,HBSDCTD,TSPTDCT
ROW1466,Blank,"2,4",SBBHDBD,BBDCSPS,HDBPCSH,HSPTTSP,BDPTTSS,DBDCPPH
ROW1467,Diamond,"2,5",SBBPCHD,TSDPCSS,BCBSDSD,TCTPHTH,HPCPHHP,DDDCDPT
ROW1468,Blank,"2,5,6",SBBPSBB,THBBPHD,BHDSCHD,TSHPBPS,SPHTBTT,CTBTDCH
ROW1469,Blank,"1,4",SBCCBTD,TCPDHCB,THSPSPP,STCTHSP,CPDPCPC,HTSSPBT
ROW1470,Snake,"3,6",SBCCHTS,SPCTHPB,DPHBCCP,SBBCPTT,CSHCBHB,SCCHDCH
ROW1471,Plus,"1",SBCPHCD,PPDPBSD,DTBPCCP,BBHBBSH,HCTSBBT,SCBDDBS
ROW1472,Blank,"3,6",SBCSPCH,TBCBCCH,BBBHCCC,DTTHTTP,DBHCDCB,SDSCPSC
ROW1473,Plus,"4",SBDCCTD,HBCDSDP,HSTDSTD,BTCCHDS,HHDTHTT,BTTBTCS
ROW1474,Diamond,"2,3,5",SBDCDBP,CSSTHCC,HCCTDBT,TTBPTBP,PSTSPSS,THTTPCD
ROW1475,Clover,"3,6",SBDCTHC,PCHTCSS,BTBSBST,SSBDDCT,PSSSHSB,TDCHPPC
ROW1476,Diamond,"2,6",SBDDSDS,HPSCCCB,BHPCBSB,DSBHBPC,PBSBCTB,BPCPDCH
ROW1477,Blank,"1,2,3,6",SBDPBTC,SDBHTHT,HBSTDHH,CCBBHPP,THSBDBT,HBBPCST
ROW1478,Blank,"1,6",SBHDCSS,BBDBCCC,BBBBBBB,BBBBBBB,BBBBBBB,PSTSCDS
ROW1479,Blank,"3,5,6",SBHDDPD,PSSSHSB,THPBTCD,DSDSBPS,TCHCPSC,SPBHHSP
ROW1480,Diamond,"1,4,5",SBHHBSC,SSSTBPS,CPDPPHD,HSTCDBT,HSDCBTD,BHTPPBS
ROW1481,Blank,"3,6",SBHHPHS,SDDHTTS,TBTCTPB,CDBDCCH,TTSHBDP,HDSDHSP
ROW1482,Blank,"2,3,6",SBHSCTC,CSCCHHB,BDCHCHS,DDBDHPC,DHDCTSP,PPSHCTT
ROW1483,Blank,"2,4",SBHSTPC,BTDCPTC,HDSSBDD,SBCPCPB,DBBPDTH,TCPCHDH
ROW1484,Blank,"2,3,4,5,6",SBPCBTH,TSPBDTP,HHPDSST,DBCPPPS,THBTHTH,DPBBCST
ROW1485,Plus,"4",SBPDCHD,TCTSCCS,HHDSPSC,SPBPCSC,TCDHCCC,BBCSSSB
ROW1486,Plus,"3,6",SBPDPSC,BCSBTDT,HHBDPCC,PPHBCBT,SDHDSBD,THTBDCC
ROW1487,Blank,"1,2,4,5,6",SBPDSTD,DBHPCHB,PDSPPHD,SSBCPPS,BPHHCBH,PSDHHDT
ROW1488,Blank,"2,4",SBPHBHD,TPDSCCP,THBSPCD,TDPHTCT,TBPBDDT,DHBDHHH
ROW1489,Blank,"6",SBPHBPD,BBBBBBB,BBBBBBB,SHCTDPP,PCSHCBT,TTBBCCD
ROW1490,Blank,"1,5",SBPSSHB,TPTBDCD,TBBTCTB,BSBCPTB,DDDPTPC,PDBCTCD
ROW1491,Blank,"1,2",SBSCBDP,SDTPDCH,PDDCPHC,STSTPBC,TBTHDDD,HCCHTCB
ROW1492,Blank,"3,6",SBSCHST,SHCBDHP,DBBPDDT,TBDDDDT,CDBPTPT,SHPCHSS
ROW1493,Blank,"3,5",SBSHDPH,DTTBPSH,PCCDSPT,SPDHDSC,HSCBSDH,PTDBTSH
ROW1494,Blank,"1,3,5,6",SBSPDPT,HSDBCCC,HPDDSHH,BSTCPCB,DPPTSBD,HSTTCHD
ROW1495,Blank,"2",SBTBHDP,HHBHHDT,DCCTSSC,DPHSPBD,BBBBBBB,BBBBBBB
ROW1496,Blank,"2,4,6",SBTCPPD,CHDSDHP,DDCHTTS,HDBCBPT,DCDBTCC,TBSSSCB
ROW1497,Diamond,"1,2,5",SBTDDTD,BPTCHHB,CDBDBTB,CBPTSCB,TPTCCST,HPTSPSC
ROW1498,Blank,"2,3,6",SBTSSPC,STSCTTS,STHCBPC,DDTPBCP,SPPCHCS,DSCBBBC
ROW1499,Blank,"2,5",SBTTHDT,CPBBTHB,STBBBSD,HTCHBSS,CSDHTCT,CTDBTCP
ROW1500,Blank,"1,5,6",SCBBTTP,SPHHTSB,DDPTBBB,TDHCDSS,DPPTBDT,DPDTCCH
ROW1501,Blank,"2,5",SCBPCCB,HTPPHSS,SCTDPPS,SHDSSTT,DTSTPTC,BBCDPHC
ROW1502,Plus,"2,6",SCBTDHT,CDDSHHD,DPHTBHD,HPBSSPT,DDPPTDC,TSBCTST
ROW1503,Blank,"2,6",SCCBTBS,BBPPBHB,CHCSPPB,SCDTHSC,SHCBDHP,TTDBBHS
ROW1504,Blank,"5",SCCCCHC,TSDSSBT,SHHPHTD,TCCBPPH,PTCPHPH,CSTPTSD
ROW1505,Blank,"3,6",SCCCDSD,HTCHBPD,DCBSTSS,TDBCDHP,SSSHTBB,HCTBPTS
ROW1506,Blank,"5,6",SCCHDHS,DTSSBCH,CPHTTDT,HTHCTTC,CBCSTTC,STTBCHP
ROW1507,Blank,"2,6",SCCPDBB,BTPTBCC,THTBTBH,THBPPSC,BDDHHCD,DHBTHPH
ROW1508,Blank,"1",SCCPSTB,SSPPBHP,SDCPSSH,CTTDBPD,PCBDPHD,PHHHPTP
ROW1509,Blank,"1,6",SCCSDSS,CPHSDTP,HTSPHHH,SSCDPBC,SDBCTDB,PDSCDTC
ROW1510,Diamond,"2,5,6",SCDCDPH,PTDHHBP,PBHPDPD,SDSSCSH,HBSCPPC,CPDPTHS
ROW1511,Snake,"3,5,6",SCDCTCP,THCTSDT,CBDBBHC,DPBCSPS,BBSHCHD,DSDSDBD
ROW1512,Blank,"3,6",SCDDSDD,CDSSHDS,BHHSTHS,HDPPBDS,DCTPPSD,HCSPTDB
ROW1513,Blank,"2,5",SCDPBHP,DPBTHHH,BSBPSCP,BDHPHDS,DBCBDHH,STTCSSB
ROW1514,Blank,"3,5",SCHCDDH,TSPBTSB,SHHBHDD,THTDPTP,BDTBTSH,HHPSDHB
ROW1515,Blank,"5",SCHCSTH,CDDHBBT,TSDDCHT,PBTHPBT,BSSHTCD,BCPSHST
ROW1516,Snake,"3",SCHDHDT,PSHHCHP,SCDTCCH,HBCSSCP,THTPTPB,TPDTPCB
ROW1517,Blank,"3,5,6",SCHSBPT,CPTSDCP,BPSPBSH,PCDBCHC,DHPHSBP,PDDSHCC
ROW1518,Hex,"5",SCPBDTH,TSHPBSP,CCHPCBS,CHTSSST,TTCBPDH,BDSHHTT
ROW1519,Blank,"3,4,6",SCPCCHS,BDSTPBP,DDDCSTS,CDHDSSH,PHHPCPS,DPSHSCS
ROW1520,Blank,"2,3,6",SCPDSTC,SDBTPBH,BCSCPHB,CSSDCPD,CBCSCTD,PDPPCPB
ROW1521,Blank,"6",SCPHPDD,TTTDTPC,BBDHPSD,PSDSTTD,PTSDBTC,DDSCBSC
ROW1522,Plus,"5",SCPPTTT,TBDDDHB,PCDCCPT,PTBTHDB,SCCTBHH,CCHPCBS
ROW1523,Blank,"2, 6",SCSBSPB,DTDCBCH,CBDCBHH,SBBPCSB,BSTHTTP,HHDBDDH
ROW1524,Plus,"2,3,4,5",SCSDTHH,TTDHBTH,DDTDTBS,HDDTPPS,DSPPDDB,HSTHHDD
ROW1525,Blank,"1",SCSHCTC,PHBBPST,BDPTSTC,TSSHTPB,BSSDTBS,SSSDCSD
ROW1526,Hex,"5,6",SCSHTCT,HBPPSSS,PTSCBHC,SCCSSDC,CTBTCBP,DSTHTBT
ROW1527,Blank,"5",SCSPSHH,TBPBTCT,CHBBBDC,CDCCTTC,HCCDDPC,SPSPTHP
ROW1528,Clover,"2,5",SCTBHTH,SPBHPSS,SDDTPPP,BHTSCCB,CBCSDCC,DBTDHSH
ROW1529,Blank,"3,4,6",SCTCBDH,HCHPBCP,TPBBTCC,PSTDDTD,SCSBPHP,HPHTDPB
ROW1530,Blank,"2,4",SCTCTCC,BPTTSSC,DBBTPBH,SBPDPHP,TTSBDBH,PPBCHDC
ROW1531,Blank,"2,3,5",SCTHBSB,SHCSSPB,SCBSHSC,CBHDTHS,STTPCBT,TSPPDBT
ROW1532,Blank,"3,5",SCTHSSH,BTCSHTH,TDDPPPB,HHBDSTD,DHTBHPC,THCSPHB
ROW1533,Blank,"2,3",SCTHSST,SDCDBDB,CPPHCDH,PCHBCBB,TDDHSCT,SPPHCHC
ROW1534,Blank,"1,4",SDBDDTS,BBBBBBB,BBBBBBB,CPHPDPB,PTBTTTS,TBTCTBD
ROW1535,Clover,"3,6",SDBHDHD,PSHPPDS,DTPHCCD,TSCBBPP,TSBDTDC,BPTCDBS
ROW1536,Plus,"1",SDBSBPP,CSHPHSS,DTDTHDS,HCTTPHT,CCBHDDH,TPDSDBT
ROW1537,Blank,"4,6",SDBSCSD,BBBBBBB,BBBBBBB,TSPPCDH,DTTPHCT,HHSCBDB
ROW1538,Blank,"1,2,4",SDBTSSH,TTBDDSH,CDBHBBP,SDSTSCS,BBBBBBB,BBBBBBB
ROW1539,Blank,"3,6",SDCDTDT,TBBTDHH,SCDCCHB,SSBPPHD,HSDPPTB,DHSPTTH
ROW1540,Blank,"5",SDCHPBH,TPCCCCH,HPBDTDP,CDSHTBD,HDSSBCP,DCPSBCS
ROW1541,Blank,"4,6",SDCSDCS,PHSPSTT,HBPCPBC,SBTCTPS,DHBSSDT,CSSBCDS
ROW1542,Snake,"5",SDDBSDD,TSTCSPB,SPSBDPP,DBPDSHH,PCDCHBT,PPBHTCD
ROW1543,Blank,"2,3,6",SDDCDHH,CBTHPBH,PDHPHHD,DDBPCHC,PTCCTCP,TDDHDSH
ROW1544,Blank,"6",SDDDSBS,BSHBPPP,CPPSCTS,BPSPCPD,CHPSDPH,CTCDCCT
ROW1545,Blank,"6",SDDHPDH,PBTCSCD,TPCSCTS,PTHHPCH,HDSTPBC,HHBHDDS
ROW1546,Blank,"2,3",SDDSDCC,SDTDTCT,TBPHHBS,STPCTSP,SCDTSCH,CBTBHTS
ROW1547,Blank,"2,5",SDDSDTH,HTPSPCB,BCSCSPS,CSCDSHH,DBCSDBP,CBHCPPT
ROW1548,Blank,"3,6",SDDTCBH,HSPCCPD,DDPTCPH,PDCTBPP,DTPPHDP,TCSPTHT
ROW1549,Blank,"2,3,5,6",SDDTCSD,HSTTBDC,CTHBDST,BDBHTDT,PBDSTBT,SBPSHDT
ROW1550,Blank,"2,5",SDDTTPT,CDHSCTP,CSSBPTB,BCCPSBH,DSTTBHB,PDDCCSC
ROW1551,Blank,"4,6",SDHBBBB,BBBSHBP,SPDTBPB,HDCCSTD,CDDSHHH,BBSBTPP
ROW1552,Blank,"6",SDHBTCP,BHBTDDC,THBPDPH,CDBSPCT,DBSPHBD,HPSTTCS
ROW1553,Plus,"1,2,3,5,6",SDHCPCD,HDPPCTC,CPDSPHT,TPSSTCP,CPHBSCD,HCPPDSB
ROW1554,Blank,"2,3,6",SDHDBDB,SPBBPHS,SBSDDTC,THDCBBH,STCCBHH,BHCBDCD
ROW1555,Diamond,"1,3,4",SDHDHDB,CHPCCTH,PTTSBHP,CCPBBCB,BCTCSCC,PTSCBSD
ROW1556,Blank,"2,6",SDHPPSS,HDSBSBD,HCPHTSH,BDDCPTD,PHDTBST,PCTDCPS
ROW1557,Blank,"1,5",SDHTBSB,TBBSBSD,SDHCTDB,DCHPHSB,DCTDPPT,HPHDHPB
ROW1558,Blank,"3,6",SDHTDSD,PTHSDTH,BHHHCCT,BBDSBTP,SSSTBPS,BBDHPCB
ROW1559,Blank,"2,3,6",SDHTHSP,HPHTCBB,CSPCTTT,CBSBHPT,BSSPDBH,PCCTBSS
ROW1560,Blank,"4",SDPBDBD,CCHPDSS,TPTSPSH,HDTBPTC,TPSCDPD,HCPCCHC
ROW1561,Blank,"2,5,6",SDPCBTP,DSCTSCD,SPPHCHC,DHBPCTH,DSPPCTS,BCBHSTS
ROW1562,Snake,"3,6",SDPCPTS,BTDBCPC,STTDDCS,TCPTDPT,PPPCDDP,SPPHBCS
ROW1563,Blank,"2,3,6",SDPDCCD,DHTTPSC,SBBPDCT,PDPDTTT,TTDCTHD,DTBDBTC
ROW1564,Plus,"1,2,6",DHTSPDS,HHTSSBH,SDSHCSH,BDSBDHD,PTPTDCC,TBDTTBS
ROW1565,Blank,"3,6",SDPTCDC,HTBHDPP,SPPPBHH,HDPPBSC,BCPDBPD,PBPPHTS
ROW1566,Hex,"2,5",SDPTDBS,TCTDPSD,BHSSPHB,SBDCHHC,CBBHDST,TBHBBPH
ROW1567,Blank,"2,4",SDPTPDT,DCHDTPB,BBHTTPT,TBTHSPH,BBBBBBB,BBBBBBB
ROW1568,Blank,"6",SDSCCCB,BDHSSCP,PDCDDTH,HSBPTHP,CBPHPDS,HBBPCBD
ROW1569,Diamond,"3,6",SDSCPPP,DBBDCHH,DPSTCDT,PCCPPBT,HDBCHHC,PPSSCDT
ROW1570,Blank,"5",SDSCPSP,CCCDBCS,SBBDCTD,BHPBDSS,BSPHSSB,TPPBTCH
ROW1571,Plus,"1,4",SDSHDSD,CBPCHTD,HBTCSDP,PTPCDDC,PSTSBBH,TPBDTDT
ROW1572,Blank,"2,3,6",SDSPPCH,DCTBDDB,TPPSSDP,BTTTCDS,DHBDBCT,SHBBBSP
ROW1573,Diamond,"2,3,6",SDSPPCT,SSHBSDB,DTPHSBH,HCDSCTD,BSSSSDS,THHHPTS
ROW1574,Blank,"3",SDSSHBH,SCCPHSC,CPPDTHT,DTHPBHT,HTSHPDP,TBDDSCC
ROW1575,Blank,"1,3",SDSTSCS,DDDPTSP,BTHTTPH,PTHBBPD,BBBBBBB,BBBBBBB
ROW1576,Blank,"2,3",SDTBDSB,DCBPBTS,DDTTPTC,PCPCPTD,CDBBHCB,SBCBSCH
ROW1577,Snake,"2,4,5,6",SDTCSPD,TCSHHBC,DSCHTCC,SBBHBBB,STBSCSS,HBCHDPD
ROW1578,Blank,"2,4,6",SDTDHSC,TDSHCTC,DSHBDPH,DPHDDTD,SSPPCSC,CBBHHPD
ROW1579,Clover,"2,3",SDTDPTB,TPTBTCT,SPTHTCH,BDSHPPB,DHBPCDS,HPTHTDB
ROW1580,Plus,"3,6",SDTPTCH,HHTTBTS,HTBDCBH,HCTPPSH,BPPCSCP,CCPSBTD
ROW1581,Snake,"4,6",SDTTTBB,HDHSBBH,CDBHSPP,DPCHPDD,SPTDHTS,DDDCSTS
ROW1582,Blank,"6",SHBBHSB,PSHBCSB,BDBCCBB,HPPHCPD,PDBDHBP,PHSBPSS
ROW1583,Blank,"2,3,5",SHBDPBD,HBDBDHT,DBHTPSS,HHCPCPH,BCHDCTD,DBDBTTD
ROW1584,Blank,"4,6",SHCHDCD,DPBTCTC,BTCDHCS,BCSSCSS,PDSCSDP,HPBHDBD
ROW1585,Diamond,"1,4",SHBPCBP,CHDHDSS,HBDDHTP,TCDTBSH,BBBBBBB,BBBBBBB
ROW1586,Blank,"2",SHBSBBT,DDDDSSB,PBHDDSB,HDDCBHC,CDPTTHT,PSTBHHP
ROW1587,Blank,"2",SHBSBHH,BPTBSDT,SPPDDSP,DHDDSSH,BSSPPCP,TSDHDPC
ROW1588,Blank,"6",SHBSCPD,CHCHPSH,CPHSBPT,DSHHDTS,TSSCSDP,SPSDPPP
ROW1589,Hex,"3",SHCBBPP,TCSHSCT,STBPTTS,TSDHCHS,CPSCDDC,HCHDHHB
ROW1590,Blank,"1,3,4,5",SHCBCCT,PCSHCBT,DBCDPBD,PDCHBTH,SBCPCBP,SCCCPBS
ROW1591,Blank,"1",SHCHSSD,CBCPSSH,PDBPDCC,BSDPDPB,CCTSHPS,CSHCTTH
ROW1592,Blank,"1,2,5,6",SHCHTTH,DPPHPCP,SDSDTHC,HSCSDPS,HPCHPCC,CSTHHHS
ROW1593,Blank,"6",SHCTDPP,BBBBBBB,BBBBBBB,PBBDBST,TTCCSTH,DBCDPBD
ROW1594,Blank,"2,6",SHCTHBS,TCHBDTH,BSHSTPB,HBTBTBS,DBBDCHH,CCHSPPS
ROW1595,Blank,"4,5",SHDDBST,SPBCCDP,CSSSBCB,CCTPPTC,SDBTTPT,PPPDDDC
ROW1596,Blank,"4,6",SHDDCDD,DHPDTHP,PDTTHST,BTCTBPS,TPSBBCP,SSHHDCB
ROW1597,Blank,"1,4,5",SHDPDDH,BDCPDBB,DBBTSDT,CSBTCHT,SDCHBDH,HPTSDTT
ROW1598,Plus,"4,6",SHDPTSP,SHSSDDD,PTBBBDT,THDDCDT,DHTHDCD,SPBSBTD
ROW1599,Blank,"5",SHDSTSD,HTDBPTC,HBSTTTH,HSBPSPH,PHBTDST,PBHPDPD
ROW1600,Blank,"1,2",SHDTDPB,SBBHBPD,TDPPPTD,BCDTBBC,DDCSDDD,PBPTCCT
ROW1601,Blank,"3",SHHCDTP,PSPHHPC,BTDTCBB,PTPDPPC,CSCHBPC,DBHDTPT
ROW1602,Blank,"1,3,6",SHHCHPS,PSCSSCT,HTCCBPH,SDDCCPH,HTCCTBS,PDHPCSD
ROW1603,Diamond,"6",SHHPSST,HCBCHHS,TSDCSHP,DTCBHBT,DHCHCDP,SHTCCTT
ROW1604,Blank,"2,5,6",SHPBBHP,DHTTCPD,SDCBBCP,BHDBBCT,SBCHCBH,SSCDBTD
ROW1605,Blank,"1,4",SHPDCPD,PHSBDSB,PHCBTBC,DTTSCBS,CPCDCTS,HTTDHDD
ROW1606,Blank,"2,4,6",SHPPCHH,BCHDHDC,BBHDCHC,CSDSBST,PBHPHTC,HHSDHBH
ROW1607,Blank,"1,2,5",SHPPDHP,SCCTTHB,SHHPCSD,HCSTHSH,BPCCTCT,CDCCDSB
ROW1608,Blank,"6",SHPSDBC,CCBTTPS,BPTBDPH,BTBCBCC,TDBDBTB,HHHBBPB
ROW1609,Blank,"5",SHPTDPT,HBBBSPC,CSTCSBP,HSDTDHP,PHBBPTD,BTBPSTP
ROW1610,Blank,"4,6",SHPTPDB,CPCBTPB,CDTDPBP,TCDHDTH,DCBTBCD,HCPBTPP
ROW1611,Blank,"2,5",SHSBBBD,DDHBCTS,BPBBBTH,DDHSCBH,CCHTPCS,CSTBSTT
ROW1612,Blank,"4,6",SHSBCCB,CBSSBHB,SSDDSDD,BBBBBTS,CBPPSCC,SBDBCDS
ROW1613,Blank,"1,4,5",SHSCCTT,TSSPTBT,BCDTTBD,CHHHSTT,DPDTSTS,CSSBSCB
ROW1614,Blank,"5",SHSCDPT,HHTPHDT,HPCCHCB,CSSSBCB,CCCPTDH,PTCPSDH
ROW1615,Snake,"1,5",SHSCTDT,SSBPCBC,HSDSPDB,CCSTPBP,SPPDDBH,BSCBDBH
ROW1616,Blank,"3,6",SHSHCDP,SDSBTHD,BSPBCHB,DDSSSTB,TCSBCPT,BTHHPST
ROW1617,Blank,"2,5",SHSHCHH,HDBDSCS,PDPTSST,SBPTHHT,PDBSPCD,PSSSHHP
ROW1618,Blank,"5",SHTBHTB,BPCDDSH,TBTBHBP,PSDBHPS,SSHCSCD,TTBBDPB
ROW1619,Blank,"1,2,5,6",SHTBHTS,SDSCCCB,CSCSDHB,CTHHPPP,PSTBSCS,DDSTHHP
ROW1620,Blank,"5",SHTTBBD,PHHSHTT,CBCHDHS,BPDBHTT,BBCSDSH,BPSSHBC
ROW1621,Blank,"4,6",SHTTBTH,BDPTCPS,SBHHBPC,CDPSHSD,CTPDBBP,BPCHPCH
ROW1622,Hex,"4,6",SPBBSCC,TPSSPDH,DDBDPPH,SBSSBCS,PDTCSCS,PBDDDPP
ROW1623,Blank,"3,6",SPBBTCB,SSPCCDD,SDHSTBC,CPSCTTB,PBDCTST,BDTPTBP
ROW1624,Blank,"1,2,4",SPBCPDD,PSSTSCC,DHTPSPS,TSHDDPP,HPSPTHC,THCSTBD
ROW1625,Blank,"1,3",SPBDSBB,HHTHHCH,TCBPTSB,STDBCDS,CSPBSDT,THDCBPC
ROW1626,Blank,"5",SPBPHTH,BTCHCSB,BHDHPTB,BBBHDTD,TTSCBTD,HDBPHHC
ROW1627,Blank,"3",SPBSDHP,DSBTHDH,DSCHBHB,SSHTSTP,TSCBSCD,HSBDTBB
ROW1628,Blank,"5",SPBTBPH,CCCHHHD,SHDDPTD,CDPCPDC,TPHCDDB,HCSDSCD
ROW1629,Blank,"2,3,6",SPCCSDP,CTDSCPH,BBSTHDS,HTCSCHC,BPSTSTS,SDTBCTT
ROW1630,Blank,"6",SPCHDPC,TCDSBSC,SCBDSPD,BDBSDPD,PHSPBHD,SHCBHPB
ROW1631,Blank,"3,4,6",SPCPCCP,DPBHHDH,STSPCST,CDSDHTH,TBDHCHT,DHBDDTT
ROW1632,Blank,"3",SPCTSTH,DPPDHPT,HDHHBCT,SBHSCHP,CCHPDSS,BHPCDPC
ROW1633,Blank,"2",SPDCBCD,DCBTHTH,PPPCDHS,CTHCBDH,DBCTHCP,TTDSHBS
ROW1634,Blank,"5,6",SPDHDSC,TSTBPCH,DHPBSTS,HSPHTPP,TCSBSHT,TTCHTTS
ROW1635,Blank,"3,6",SPDHSDS,SHPCTCH,HBSPPSB,PBBSCDH,TTCPDTT,DPHBCSB
ROW1636,Blank,"1,4,5",SPHBSTB,HTBDSCT,BTBPHCB,SBHDHHS,HPTCHDD,TTDCHSP
ROW1637,Blank,"3,6",SPHCSPD,CCPCTTT,THBCBBS,BCDDCHP,CDBPDBP,BDHBBPS
ROW1638,Blank,"5,6",SPHCTHP,DTDCCCB,BDHBSSP,HBPBPPC,THCPPCP,HHHCTPT
ROW1639,Blank,"1,2,4",SPHDSDS,DDPHBPT,CDCPPDC,BBCCHHC,HBBPTSD,PPPSPDP
ROW1640,Hex,"3,6",SPHHDSS,PBBHDBC,TBSSDTS,CCBCCDD,BSPSTBB,STTPTDT
ROW1641,Blank,"3,6",SPHPPPH,TSDBSHH,TBHTDPH,CHHHSHC,SSBSTSD,TCHTSHB
ROW1642,Blank,"1,2",SPHPSDS,PHSSCSB,HDDBCCS,TCHCTBT,SHHBSPT,BBCSPTP
ROW1643,Blank,"2",SPHSDBB,HSHSCBS,HTHBDBH,SDPTTHS,HBSDBCP,CTCSDHT
ROW1644,Blank,"2,3,5,6",SPHTPCC,DSHHDDH,BHSCDHD,SDDBSDD,CBTBBBT,HCHHPPC
ROW1645,Blank,"3,4",SPPBCPB,SBSCDDS,CSTDCPT,CCDTBTT,BBBBBBB,BBBBBBB
ROW1646,Blank,"5",SPPDHCD,BTBDPPT,BPCCBPH,DBCDPST,PHTCDCD,HTSPHHH
ROW1647,Blank,"3",SPPDPBT,DBPPDBD,CHSBDTB,PDCCSBB,BDTBDSC,TDPBHDB
ROW1648,Clover,"1,4",SPPDPPD,CBPTHDS,PHSTHBD,CSHCCPS,TCSHSST,TCPSTPH
ROW1649,Blank,"3,6",SPPPHBH,PDPBCDD,DPTPTDH,PPHSDCC,THCTSDT,BTCHBDP
ROW1650,Clover,"1,3",SPPSHBP,HPTPTDD,CDHSSHB,TSTHSDH,SPBBHTB,PTSPSBP
ROW1651,Blank,"5",SPPTCDS,DHTHDCD,PHBTSDS,CBDSHHD,BTHDDST,DPCTCBP
ROW1652,Hex,"3,6",SPSDCBT,THTTTHT,DDSSSSH,BDBBTCS,HHPBDPS,CTSSTPS
ROW1653,Blank,"4",SPSHPSP,BCPTBTC,SCCPHCP,SDBTSBB,TDCTTTB,HHCPBTP
ROW1654,Snake,"2,6",SPTBCSP,DHSPPPD,BSSBTCD,BSPHTBS,BBTSTBB,SCCTDBS
ROW1655,Blank,"3,5,6",SPTDCPT,TBTHDDD,BCTCHCS,HSTHBDD,PTHDCBB,CBCPBDP
ROW1656,Blank,"2,3,6",SPTDDCH,BTCSDSB,CCHTSDP,HSTTCHH,PSHTSCC,TPBSHDC
ROW1657,Blank,"5",SPTSDTT,HHSSTDB,DHSHTBB,CCCTBTS,CCTTTTT,BPDSPCB
ROW1658,Plus,"1,4,5",SPTSPPP,BBBBBBB,BBBBBBB,CPSCHPD,BPTPTPH,CHPTSTC
ROW1659,Plus,"6",SPTTTCT,PHTSHDB,BSSSBSS,PHBHSTC,DDBSHHD,TPBPDTD
ROW1660,Blank,"3,5",SSBCCHC,SHDCPSP,TCHDBHD,HTTPCBP,BSTPHCC,TPCTCBT
ROW1661,Blank,"1,4,5",SSBCHTD,TCHBTSD,HSTCTDB,HBBBHSP,TCHBDTH,HSTDBPH
ROW1662,Blank,"1,4,6",SSBCPST,PTHBCDT,TBBHTSB,PCCBSBC,CCHDPTT,HDSDTTB
ROW1663,Blank,"2,6",SSBPPHB,SDBHCCB,CPSDDCP,TCBPBPD,PPBBBDS,DBDBHPB
ROW1664,Blank,"3,5",SSBSPDS,TBBPTTT,TPSBPST,TSHTTDT,BHHBDCS,PBTBDPC
ROW1665,Blank,"2,4,6",SSCBDHH,DDBTCDD,BSTSDDT,TTDHTTH,DSBDPSH,SPBPTTC
ROW1666,Blank,"2",SSCCHBT,PCPDTHD,TDHPSBH,BBBBBBB,TPHHHBH,STTDHBD
ROW1667,Blank,"5",SSCHCHS,TSDSSTB,PPSTPSP,HHBTCSP,PCCPSSD,BDSTSBC
